"id","filename","url","name","reviewer_notes","category","type_code"
"13852","13852.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e60763-1df4-4597-9719-795cd91a7b4b.jpg","stuk kaak","Er is maar &eacute;&eacute;n dier groot genoeg voor zo'n onderkaak. De mammoet. Op de middelste foto zie je aan de binnenkant ribbels dat is de tandkas van een mammoetkies.","Mammals","palaeontological"
"13853","13853.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e606e0-2e08-4094-b4dd-2e73d91a7b4b.jpg","stuk kaak","Ik durf het zo niet te zeggen. Er zitten genoeg kenmerken aan. Misschien heeft iemand een suggestie, anders moet iemand met ervaring het een keer in handen hebben.","Mammals","palaeontological"
"13854","13854.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e5eb2b-0ae4-4c48-8a91-18d9d91a7b4b.jpg","kiesfragment","Een lamel van een mammoetkies.","Mammals","palaeontological"
"13855","13855.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e5d2ff-62fc-4bf4-9f67-61d8d91a7b4b.jpg","geribbeld bot","Je hebt gelijk, dit is een fargment van een gewei.","Mammals","palaeontological"
"13856","13856.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e4fd74-4b08-423d-9332-484cd91a7b4b.jpg","Hout of bot","Een echt stukje bot. Mogelijk is het van een middenhandbeen van een evenhoevige (rund of hert)","Mammals","palaeontological"
"13857","13857.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e4c23a-3108-47e6-aa6c-4e3ad91a7b4b.jpg","Verbrand bot?","Nee, niet verbrand. De zwarte kleur komt door de fossilisatie. En de buitenlaag brokkelt bij de meeste fossiele botten gemakkelijk af.","Mammals","palaeontological"
"13858","13858.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e47e6d-1378-47ea-b652-729ed91a7b4b.jpg","sprongbeentje","Nee een handwortelbeen, magnum of scaphoide.","Mammals","palaeontological"
"13859","13859.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e47c15-a780-439e-baf0-43bdd91a7b4b.jpg","apart stukje bot","Ik denk een deel van een schedel.","Mammals","palaeontological"
"13860","13860.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e47b86-848c-4df2-81d0-5aabd91a7b4b.jpg","gehoorbeenjes","Goed gedetermineerd. Over de soort durf ik niks te zeggen.","Mammals","palaeontological"
"13861","13861.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e45d18-ecac-4fa1-97ef-7d1fd91a7b4b.jpg","tand van een vleeseter? ","Moeliijk te zeggen. Het gaatje is opvallend. De suggestie van Niels klinkt zeer aannemelijk.","Mammals","palaeontological"
"13862","13862.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e3c30c-1800-404f-9672-73b8d91a7b4b.jpg","een tand van vleeseter?","De twee buitenste zijn niet nader te determineren botfragmenten. Het kleinste is een derde teenkoot (waar het hoefje om heen zit) van een dier ter grootte van een hert of schaap. Het andere stuk (met een slag om de arm) kan een fragment van een derde teenkoot van een steppenwisent of reuzenhert zijn.","Mammals","palaeontological"
"13863","13863.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e37278-c5ec-4114-80dd-7b8ed91a7b4b.jpg","Een kies?","Bovenkaakskies paard.","Mammals","palaeontological"
"13864","13864.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e37141-3278-4691-94a8-5c82d91a7b4b.jpg","Een kies?","Klopt. Een bovenkaakskies van een paard.","Mammals","palaeontological"
"13865","13865.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e36790-1fe0-4b70-a556-7b8fd91a7b4b.jpg","Bot","Een van de twee gewrichtsknobbels van de knie van een mammoet. Deze zit aan de onderkant van het dijbeen.","Mammals","palaeontological"
"13866","13866.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e366da-5edc-4bbf-bdd1-57add91a7b4b.jpg","Bot","De bolling is op de foto niet zo goed te zien, toch denk ik dat dit een bovenste gewrichtskapsel is van het opperarmbeen van een mammoet. Kun je nog een foto van de onderzijde plaatsen. Als daar duidelijke putjes zijn te zien is het van een jonger dier.","Mammals","palaeontological"
"13867","13867.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e35022-2dac-4950-8c3b-5776d91a7b4b.jpg","bot met vraatsporen","Het zou kunnen. Iemand met ervaring moet het een keer in handen hebben om zeker te zijn.","Mammals","palaeontological"
"13868","13868.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e33557-0eac-4713-8321-3352d91a7b4b.jpg","Groot stuk bot","Het voorste stuk van de onderkaak van een mammoet.","Mammals","palaeontological"
"13869","13869.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e3344e-af7c-4323-a722-3351d91a7b4b.jpg","Deel van een kiesje","Op het eerste gezicht denk ik aan een klein fragment van een paardenkies. Maar ik kan het helemaal mis hebben.","Mammals","palaeontological"
"13870","13870.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e33414-1ccc-45b3-9932-3354d91a7b4b.jpg","Leuk botje","Helaas zijn je foto's niet goed gelukt. Ik durf hier niets over te zeggen.","Mammals","palaeontological"
"13871","13871.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e333ce-9164-495b-aaa9-0a35d91a7b4b.jpg","Koot van een Paard (2)","Weer een eerste teenkoot van een paard. Als ik het goed zie krijg ik de indruk dat de bovenste epifyse ontbreekt.","Mammals","palaeontological"
"13872","13872.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e3339c-8368-4259-802f-3354d91a7b4b.jpg","Koot van een Paard (1)","Klopt, een eerste teenkoot van een paard.","Mammals","palaeontological"
"13873","13873.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e33330-b860-4133-8157-3352d91a7b4b.jpg","Wervel","Deze is van een paard.","Mammals","palaeontological"
"13874","13874.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e332dc-1298-4759-9534-22ced91a7b4b.jpg","Leuk botje","Het is nogal beschadigd, maar ik denk dat het uit de pols van een evenhoevige&nbsp; (runder- of hertachtige) komt","Mammals","palaeontological"
"13875","13875.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e1d257-0040-4139-94b2-0b36d91a7b4b.jpg","Flink stuk bot","Mammoet, mogelijk een stuk dijbeen.","Mammals","palaeontological"
"13876","13876.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e1c5c0-d168-4cdf-b824-585bd91a7b4b.jpg","Stuk mammoet slagtand","Ja een stuk slagtand van een mammoet.","Mammals","palaeontological"
"13877","13877.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e1b445-6a48-4f2a-ba44-74cad91a7b4b.jpg","Groot bot","Beste Marith, je hebt een echt stuk mammoetbot gevonden. Het is een stuk schouderblad.","Mammals","palaeontological"
"13878","13878.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e0f2e8-1bb0-4267-87cf-6105d91a7b4b.jpg","mammoet rib met vraat sporen","Een heel bijzonder stuk waar je zuinig op moet zijn. Het is de onderzijde van de eerste rib van een mammoet. En daar heeft een roofdier lekker aan geknabbeld. Hyena laat dacht ik bredere sporen na. Denk daarom in de richting van vos, wolf of veelvraat. Hoewel een jonge hyena ook wel weer zou kunnen. Misschien weet Charlie raad?","Mammals","palaeontological"
"13879","13879.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e0f0cc-9374-4c2b-9940-5a20d91a7b4b.jpg","kaakje?","Dag Vincent, wat meer foto's helpen. Ik denk niet dat het een kaakje is, maar een deel van een schedel, bijv een stukje jukbeen? Graag wat betere foto's.","Mammals","palaeontological"
"13880","13880.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e0db13-1960-49a4-ab56-1d97d91a7b4b.jpg","Vreemde 'steen'","Dit is een losse epifyse. Bij onvolgroeide dieren zitten de uiteinden van botten met kraakbeen aan de rest van het bot vast. Het kraakbeen wordt ook wel groeischijf genoemd. Ik vermoed, maar ben niet zeker, dat deze van de onderzijde van een ellepijp van een varken is.","Mammals","palaeontological"
"13881","13881.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e0d958-4330-4e30-b72b-04add91a7b4b.jpg","Kiesje of tand","Dit is een kies van een Trogontherium cuvieri. In Nederland wordt hij vaak reuzenbever genoemd. Het is een uitgestorven groot knaagdier met een ronde staart.","Mammals","palaeontological"
"13882","13882.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e0d735-50f4-4021-8955-2855d91a7b4b.jpg","Vreemd stuk bot","Dit is een fragment van een wervel van een mammoet.","Mammals","palaeontological"
"13883","13883.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e0d5d9-56c0-4b62-893c-0f66d91a7b4b.jpg","Bijzonder botje?","Het is een fragmentje van een bot. De diersoort is helaas niet te bepalen.","Mammals","palaeontological"
"13884","13884.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e0cd8a-1bac-4664-b82b-0a1dd91a7b4b.jpg","twee kiezen","De linkerkies is van een reuzenhert. De andere is denk ik een dP4 (laatste melkkies) van een runderachtige.","Mammals","palaeontological"
"13885","13885.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e0bd0e-9a08-42a8-854f-68ead91a7b4b.jpg","gevonden op het maasvlakte strand!","Dat is een leuke vondst. Het is het onderste deel van een afgeworpen gewei van een ree.","Mammals","palaeontological"
"13886","13886.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e09011-6020-4c21-ac53-406ad91a7b4b.jpg","fragment van ?","Twee fragmenten van vermoedelijk mammoetbotten.","Mammals","palaeontological"
"13887","13887.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e089f6-5958-41f1-8bc7-3a16d91a7b4b.jpg","Gewricht fragment","Ik denk aan de onderzijde van een opperarmbeen van een neushoorn.","Mammals","palaeontological"
"13888","13888.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e0887b-22c8-463a-a73a-2f14d91a7b4b.jpg","Botfragment","Een rib fragment van een mammoet of neushoorn.","Mammals","palaeontological"
"13889","13889.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54e08791-01c8-4512-ba4e-38a8d91a7b4b.jpg","Stuk slagtand?","Klopt, een fragment van een mammoet slagtand.","Mammals","palaeontological"
"13890","13890.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54df79a1-21e8-46b4-8b41-1d56d91a7b4b.jpg","Botfragment","Fragment onderkaak van een mammoet. De ribbels zijn een deel van de alveole van een kies.","Mammals","palaeontological"
"13891","13891.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54df7776-7bcc-431b-9f2c-23b4d91a7b4b.jpg","Bot","Dit is een fragment van een mammoet schedel. Op foto in zie je rechts, het min of meer ruwe gedeelte, de rest van de alveole (tandkas) van de stoottand.","Mammals","palaeontological"
"13892","13892.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54df1fa1-5e40-428f-b886-6f95d91a7b4b.jpg","Geribbeld bot?","Deze ribbels zie je meestal op gewei, maar daar lijkt dit stuk te groot voor. Ik durf het niet te determineren.","Mammals","palaeontological"
"13893","13893.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54df1ea4-3f5c-4fd7-8be6-07c2d91a7b4b.jpg","Bot van?","Ik moet je teleurstellen. Als het laminaat ongeveer 20 cm breed is, is het een fragment van een bot van een groot dier. Minimaal paard of neushoorn, misschien mammoet. Dit soort stukken moeilijk verder te determineren.","Mammals","palaeontological"
"13894","13894.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54de380e-a774-43a5-8a11-6a2ed91a7b4b.jpg","Vermoedelijk schouderblad","Het is een fragment van een bekken. Ik kan niet zien hoe groot het is, dus ik kan oon niets zeggen ovre de diersoort.","Mammals","palaeontological"
"13895","13895.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54de179a-5cd0-4191-9cd8-6f61d91a7b4b.jpg","Twee grote stukken bot!","Klopt, twee stukken bot. De kleur onstaat tijdens het fossilisatie proces door plaatselijke omstandigheden. Wat je ziet is spongiosa, deze dienen als versterking van het bot. Het merg zit juist in de gladde open delen van het bot.","Mammals","palaeontological"
"13896","13896.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54de118c-6ae0-4b35-8e9a-31f9d91a7b4b.jpg","Stukje wervel ?","Ik denk niet direct aan een wervel. Vaak kunnen dit soort stukken beter gedetermineerd worden als iemand met ervaring ze in handen heeft.","Mammals","palaeontological"
"13897","13897.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54de0ecf-0e10-40d2-a8ca-2411d91a7b4b.jpg","Bot van groot zoogdier ?","Het is zeker een bot, maar diersoort durf ik niet te zeggen.","Mammals","palaeontological"
"13898","13898.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54dde48d-4c50-4f75-951a-333cd91a7b4b.jpg","stuk schedel?","Er is maar &eacute;&eacute;n dier met zo'n gebit en dat is de walrus. Zulke stukken worden maar zelden gevonden.","Mammals","palaeontological"
"13899","13899.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54dde047-2a44-4986-a732-5a11d91a7b4b.jpg","Bot? Rozenstok?","Ik denk ook dat het een fragment rozenstok is. Op de eerste foto zie resten van glad bot en aan de bovenkant dank ik dat het gewei nog niet afgevallen was.","Mammals","palaeontological"
"13900","13900.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54dd1c66-1a30-452c-b733-5639d91a7b4b.jpg","Rozenstok hert of rund","Aan de hand van deze foto's kan ik niet zien of het een rozenstok of een ander stuk bot is. Daar heb ik ook foto's van de boven en onderzijde voor nodig. Bij een rozenstok is het onderste deel een stuk van de schedel en zie je de kenmerkende afdruk van de hersenen. Het bovenste deel is min of meer vlak en bevat fijn spongiosa. Runderachtigen hebben hoorns om een hoornpit, bovendien blijven hoorns doorgroeien en hebben dus geen rozenkrans.","Mammals","palaeontological"
"13901","13901.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54dc96a5-0504-47c7-b9ec-7b9ad91a7b4b.jpg","Fragmentje kies","Theoretisch kunnen we dat vaak zien, maar helaas zijn de foto's niet scherp genoeg. Zulke stukjes zijn ook lastig te fotograferen.","Mammals","palaeontological"
"13902","13902.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54db6e42-35e0-44e3-af23-024ed91a7b4b.jpg","kiesfragment","De onderkant ziet er wat vreemd uit, maar de bovenkant lijkt me een wolharige mammoet.","Mammals","palaeontological"
"13903","13903.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54db6b20-12c4-4b81-a365-0743d91a7b4b.jpg","Groot bot","Fragment schouderblad neushoorn.","Mammals","palaeontological"
"13904","13904.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54da22d2-5060-45f4-8f41-0dafd91a7b4b.jpg","aanvullende foto's","Wat een mooie vondst! Het gaat absoluut om een fragment van een geweibijl. Mogelijk zitten rond het schachtgat snijsporen, maar dat durf ik niet met zekerheid te zeggen. De geweibijl is wel gebroken.Geweibijlen dateren over het algemeen uit de periode Mesolithicum tot en met Neolithicum. Gelet op andere archeologische vondsten van de Maasvlakte,&nbsp;vermoed ik dat deze mesolithisch is.&nbsp;","Tools","archaeological"
"13905","13905.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d9d771-d02c-4e21-b45a-0820d91a7b4b.jpg","mammoetresten?","Mammoetresten liggen er wel degelijk bij, maar van de kleinere stukken durf ik niets te zeggen.&nbsp; Het middelste suk heeft een intrigerende vorm. Kan je daar een paar losse foto's van plaatsen?","Mammals","palaeontological"
"13906","13906.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d900cb-f9d8-484f-bd77-4d72d91a7b4b.jpg","Stuk bot mammoet","Waarschijnlijk van een mammoet, mogelijk ergens uit de heup.","Mammals","palaeontological"
"13907","13907.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d90003-9ca4-4eab-b57d-601ed91a7b4b.jpg","Kleine kies ","Een net gevormde en nog niet in kauwfunctie gekomen bovenkaakskies van een hert of rund.","Mammals","palaeontological"
"13908","13908.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d8ff09-33a4-43ac-add9-4d72d91a7b4b.jpg","Stuk kies","Zeker geen kies, maar het bovenste gewrichtsvlak van een teenkoot van een hert of rund.","Mammals","palaeontological"
"13909","13909.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d8fe28-3e80-4ead-b40b-6144d91a7b4b.jpg","Stukje ivoor van slagtand of gewei","Inderdaad de buitenste schil van een mammoetslagtand. Altijd leuk om zoiets te vinden. En dit gedeelte blijft meestal goed. Dit in tegenstelling tot de veel zachtere binnenkant, het eigenlijke ivoor.","Mammals","palaeontological"
"13910","13910.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d8ee95-69ac-4987-bb2d-4d73d91a7b4b.jpg","Puntig bot","Aparte vorm. Ik denk dat deze vorm door erosie van het bot is ontstaan.","Mammals","palaeontological"
"13911","13911.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d8ed95-1608-4eba-8e4f-4d74d91a7b4b.jpg","Schil van slagtand?","Uitstekend gedetermineerd.","Mammals","palaeontological"
"13912","13912.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d8d268-0ca4-41f4-9abc-17e2d91a7b4b.jpg","Mammoet (of bosolifant) kies","Ik kan niet anders zeggen, dit is een schitterende kies. Een fascinerende vorm en hij is nagenoeg compleet. Slechts de dunne wortelwanden zijn afgebroken, maar wat wil je. Deze heeft het geweld van het opbaggeren zeer goed doorstaan. Ik determineer deze als een rechter bovenkaaks M2 van een wolharige mammoet. Voor een bosolifant telt hij teveel lamellen. De lamelconfiguratie op het kauwvlak doet weliswaar denken aan een andere soort maar je ziet ook bij de wolharige een grote variatie in ordening en patroon van de emailijnen, dus de buitenste contouren van een lamel. Deze kies ziet er overigens stevig gemineraliseerd uit. Toch moet u hem zeer langzaam laten drogen om barsten te voorkomen. En daarna goed conserveren. En ik blijf het herhalen: een kaartje erbij met de vondstgegevens!","Mammals","palaeontological"
"13913","13913.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d8adea-804c-45c1-b42d-6718d91a7b4b.jpg","Kies","Nee, rund. Onderkaak.","Mammals","palaeontological"
"13914","13914.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d8ad61-4828-4977-8d43-1b05d91a7b4b.jpg","Neushoornkies?","Ik vind deze lastig te beoordelen. Hij is laagkronig maar niet zo groot. En er ontbreekt rechtsonder een stuk. Neushoorn is het niet, eerder een hertachtige.","Mammals","palaeontological"
"13915","13915.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d79b51-35fc-4666-8b3a-5c5ed91a7b4b.jpg","Botfragment","Het is een fragment van het onderste deel van een scheenbeen van een dier ter grootte van een rund of hert.","Mammals","palaeontological"
"13916","13916.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d79a77-2450-404d-8dee-5b67d91a7b4b.jpg","Middenhandsbeentje hert","Dit is het sprongbeen van een evenhoevige. Gezien de maat waarschijnlijk een runderachtige of een grote hertachtige. De verschillen tussen die twee zijn minimaal en vallen in de vormvariatie van de diersoort.","Mammals","palaeontological"
"13917","13917.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d799d1-4c04-4f2d-b130-4a8ed91a7b4b.jpg","Klein botje","Ik moet dit zelf ook een keer precies uitzoeken. Het is in ieder geval een polsbeentje van een evenhoevige.","Mammals","palaeontological"
"13918","13918.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d79904-2124-498e-9091-4cfdd91a7b4b.jpg","Botje","Dit is een polsbeentje van een evenhoevige, ik denk van een hert.","Mammals","palaeontological"
"13919","13919.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d7979d-4454-4014-968e-4918d91a7b4b.jpg","Schelp","Ik weet hier niets van, mischien Hansjorg of iemand in de discussie.","Mammals","palaeontological"
"13920","13920.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d79719-26ac-4f5d-8e83-4918d91a7b4b.jpg","Neushoornkies","Klopt, dit is een etruskische danwel een bosneushoorn, zeker geen wolharige want dan zou je een cementlaag op de buitenkant zien en de richels zouden versmolten zijn. Een mooie vondst weer. Het betekent dat de Maasvlakte de belangrijkste NL vindplaats is voor de oudere neushoornsoorten, zowel qua hoeveelheden als kwaliteit. Ongetwijfeld zal het ermee te maken hebben dat er zo gigantisch veel sediment is verplaatst om de Maasvlakte te maken.","Mammals","palaeontological"
"13921","13921.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d781b2-843c-4642-aa92-13d9d91a7b4b.jpg","Kleine kies (of stukje van)","Een halve paardenkies.","Mammals","palaeontological"
"13922","13922.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d76882-1160-456a-bca8-13f5d91a7b4b.jpg","stuk kaak?","Geen kaak maar een stukje schedel. Misschien van een mammoet.","Mammals","palaeontological"
"13923","13923.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d7627b-3cc4-4ec6-8132-7fbed91a7b4b.jpg","Bot","Waarschijnlijk een stukje wervel. Maar helemaal zeker ben ik niet.","Mammals","palaeontological"
"13924","13924.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d7601c-26c8-4a1f-b133-7fbfd91a7b4b.jpg","Bot","Een aparte vorm. Ik kom niet verder dan een stuk van een heupbeen. Wie meer weet mag het zeggen.","Mammals","palaeontological"
"13925","13925.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d75d3e-a8c8-4905-bf1f-7dc7d91a7b4b.jpg","Botfragmenten?","Klopt, botfragmenten. Omdat ze zo fragmentarisch zijn is er helaas niet meer van te zeggen.","Mammals","palaeontological"
"13926","13926.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d7243e-0084-4fb0-b38f-1405d91a7b4b.jpg","fragmentje bot","Mijn eerste indrukis een bovenste deel van een spaakbeen. Vermoedelijk van een varkensachtige.","Mammals","palaeontological"
"13927","13927.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d64914-261c-48da-9045-3092d91a7b4b.jpg","botfragment","Het is te klein om er meer van te zeggen, alleen dat het bot is.","Mammals","palaeontological"
"13928","13928.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d647a5-b964-400b-acd5-4575d91a7b4b.jpg","slagtand? ","klopt, een stukje slagtandivoor van een mammoet.","Mammals","palaeontological"
"13929","13929.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d62b10-0774-4263-921a-1531d91a7b4b.jpg","stuk bot","Ik denk dat dit een wervelboog (neuraalboog) is van een halswervel van een mammoet.","Mammals","palaeontological"
"13930","13930.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d628c2-3fe0-4b31-9c09-2580d91a7b4b.jpg","groot kogelgewricht","Het lijkt een kogelgewricht van een dijbeen van een neushoorn.","Mammals","palaeontological"
"13931","13931.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d61d61-7624-4572-9f84-11afd91a7b4b.jpg","steen vs bot","Het is een stukje bot.","Mammals","palaeontological"
"13932","13932.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d61b24-3014-4499-b4e7-094bd91a7b4b.jpg","botje","Een sterk afgerold stukje zoogdierbot.","Mammals","palaeontological"
"13933","13933.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d6196d-5e6c-466b-b867-094bd91a7b4b.jpg","geen idee","Een botsplinter. Er is helaas niet meer van te zeggen.","Mammals","palaeontological"
"13934","13934.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d5f8cd-130c-4780-94f4-44b9d91a7b4b.jpg","botfragment","Te klein voor een nadere determinatie.","Mammals","palaeontological"
"13935","13935.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d5f784-025c-4903-a661-0796d91a7b4b.jpg","botfragment","Een klein stukje met een articulatievlakje. Ik kan het niet verder duiden.","Mammals","palaeontological"
"13936","13936.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d5f636-2320-471a-b6ab-4747d91a7b4b.jpg","bot of iets anders? ","Klopt, een stukje bot.","Mammals","palaeontological"
"13937","13937.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d5f334-9398-446f-87bd-7a0ad91a7b4b.jpg","botfragment","Daar is met zo'n klein stuk helaas geen uitspraak over te doen.","Mammals","palaeontological"
"13938","13938.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d5caaf-33bc-4119-9641-1b1cd91a7b4b.jpg","Stuk van een bot.","Het stuk is te klein en heeft te weinig kenmerken om te zeggen wat het precies is.","Mammals","palaeontological"
"13939","13939.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d5ca07-473c-49b4-b0a4-1b1cd91a7b4b.jpg","Stuk bot.","Een stukje mammoet. Maar welk stuk, daar moet ik het antwoord op schuldig blijven.","Mammals","palaeontological"
"13940","13940.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d4fd4d-c7f8-47e4-b430-5ff4d91a7b4b.jpg","Stuk gewei","Lastig om hier iets zinnigs van te zeggen. Het kan ook een stuk bot uit het skelet zijn ipv gewei.","Mammals","palaeontological"
"13941","13941.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d4e8dc-2270-4e50-9ad8-4373d91a7b4b.jpg","Kaakfragment","Lastig te zien. Het formaat doet denken aan onderkaak neushoorn.","Mammals","palaeontological"
"13942","13942.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d4d6e2-f65c-4307-ab23-53e2d91a7b4b.jpg","Botje","Geen idee. Het is in ieder geval een metapode van een jonge evenhoevige, rund of hert.","Mammals","palaeontological"
"13943","13943.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d4c294-41a8-4a7d-8358-13ced91a7b4b.jpg","Groot bot","Jammer dat de rest er niet bij is. Want de breuk is duidelijk vers en veroorzaakt door het baggeren. Het is een radius oftewel spaakbeen van een mammoet. Het betreft het bovenste deel. Er is een gewrichtsvlak dat articuleerde met de ellepijp.","Mammals","palaeontological"
"13944","13944.jpg","https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/54d4950c-4ffc-431f-b5f2-5727d91a7b4b.jpg","aanvullende foto's bij 'Tand- of kiesfragment'","Ik had dacht dat je ook over de mail deze foto's zou sturen. Dan kan ik ze uitvergroten.","Mammals","palaeontological"
