id;filename;url;reviewer_notes;category;type_code;ShortOrLong
4203;4203.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/47034d44-c323-45ae-b9f8-8c9862f87efd.jpg;Bekkenfragment mammoet. Van een neushoorn is het bekken fragieler en de kom is veel ronder.;Mammals;palaeontological;Short
4204;4204.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/203fa9be-b5f1-4a75-b1e7-471b0d7a3ad0.jpg;Een bot fragment. Deze vorm kom je tegen aan de onderkaak, mogelijk neushoorn, of een rib.;Mammals;palaeontological;Short
4205;4205.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5189b470-da45-43a1-be17-d76117127a8d.jpg;Een prachtige kies uit de onderkaak van een wolharige neushoorn.;Mammals;palaeontological;Short
4206;4206.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/20e082e6-9436-42b0-a256-ca724f5f4244.jpg;Halswervel, waarschijnlijk van een neushoorn.;Mammals;palaeontological;Short
4207;4207.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/141263cb-1a20-440a-a77e-14e8b28bade9.jpg;Hij is veel te bol voor een mammoet. Ik kom uit op de kop van het dijbeen van een neushoorn. Je moet de schade nog goed bekijken. Ik denk dat het knaagsporen van een hyena zijn.;Mammals;palaeontological;Long
4208;4208.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/1f3832e6-a929-400e-96a6-114c31c7e027.jpg;Deze komt uit de onderkaak, van een oudere soort. Waarschijnlijk Stephanorinchus etruscus (Etruskische neushoorn).;Mammals;palaeontological;Long
4209;4209.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5addbcf7-dd62-4f49-be60-eee362058525.jpg;Hij is van een niet volgroeid dier en is flink beschadigd. Het formaat past bij een grote runderachtige of een neushoorn.;Mammals;palaeontological;Long
4210;4210.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/0c4709f6-a3f2-4265-afa8-ece7a8fa73fc.jpg;Gezien de structuur, waarschijnlijk een kaakfragment van een dier ter grootte van een neushoorn of steppenwisent.;Mammals;palaeontological;Long
4211;4211.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/330b0abb-6939-4122-aa56-aa66f574bd62.jpg;Supermooie! Mist niks. Een wolharige neushoornkies uit de onderkaak.;Mammals;palaeontological;Short
4212;4212.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/122471f6-4693-44e5-b668-d81900e77867.jpg;Een halswervel, fomaat grote runder- , hert- of neushoorn achtige.;Mammals;palaeontological;Short
4213;4213.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/1c277abc-b55e-4b73-b798-a4b09890c06a.jpg;Een eerste premolaar van een neushoorn.;Mammals;palaeontological;Short
4214;4214.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/2418077c-c348-4b2c-b604-1b97100bd3a9.jpg;Het is het bovenste deel van een rib, waarschijnlijk neushoorn of mammoet.;Mammals;palaeontological;Short
4215;4215.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f8ab098-50b0-4cd7-a219-4e60d91a7a82.jpg;Van ribben weet ik vrijwel niets. Gezien het formaat waarschijnlijk van een mammoet of neushoorn.;Mammals;palaeontological;Short
4216;4216.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f8a1872-6610-4048-a446-5d3ad91a7a82.jpg;Dit is een rib fragment van een mammoet of neushoorn.;Mammals;palaeontological;Short
4217;4217.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f89b92e-8cf8-4ddc-bdbe-3f62d91a7a82.jpg;Een ribfragment van een mammoet of neushoorn.;Mammals;palaeontological;Short
4218;4218.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f85aee9-16f8-41dd-9451-3b5fd91a7a82.jpg;Het is van een jong dier, want het compacte bot is heel dun. Het zal moeilijk zijn om dat te determineren. Het lijkt erg op de derde teenkoot avn een buitenste teen van een neushoorn.;Mammals;palaeontological;Long
4219;4219.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f8590cc-0368-4c75-9ed0-7754d91a7a82.jpg;Dat denk ik ook en ik zou hem met een neushoorn gaan vergelijken.;Mammals;palaeontological;Short
4220;4220.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f859017-0e88-4e49-8013-7536d91a7a82.jpg;Hij is in ieder geval te groot voor een steppenwisent, van een neushoorn heeft hij een andere vorm. Dus mammoet is heel goed mogelijk.;Mammals;palaeontological;Long
4221;4221.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f856768-2f3c-4c7f-b278-2237d91a7a82.jpg;Een mooie versleten kies van een oudere neushoorn soort.;Mammals;palaeontological;Short
4222;4222.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f8564f5-1958-4c9f-bdd5-1ea0d91a7a82.jpg;Een kies uit de onderkaak. Ik denk in dit geval ook bosneushoorn. Ik weet niet precies de grens met de steppenneushoorn.;Mammals;palaeontological;Long
4223;4223.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f83394a-2d20-41c2-9267-5f4dd91a7a82.jpg;Het is de bovenkant van het spaakbeen van een neushoorn.;Mammals;palaeontological;Short
4224;4224.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f807210-1c30-4238-a8c9-0c9ed91a7a82.jpg;Uit de onderkaak van een oudere soort neushoorn.;Mammals;palaeontological;Short
4225;4225.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f7de07c-3cc8-4ca5-b8bb-4591d91a7a82.jpg;Gezien de stand van de wortels denk ik eerder aan neushoorn.;Mammals;palaeontological;Short
4226;4226.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f7c65e7-1664-4136-89bb-6c21d91a7a82.jpg;Doornvormig uitsteeksel denk ik ook. En met een lengte van c.a. 15 cm moet je bij de mammoet of neushoorn kijken. Ik weet deze niet.;Mammals;palaeontological;Long
4227;4227.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f7b324a-1eb8-43dd-a7f5-6b6dd91a7a82.jpg;Een halswervel, ik denk van een neushoorn.Ontzilten is altijd raadzaam. Als er zout in zit kan het zout bij het drogen kristallen vormen. Die kunnen weer water aantrekken, waardoor het kristal groter wordt en het bot uit elkaar drukt.;Mammals;palaeontological;Long
4228;4228.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f784f54-57a8-4b41-847b-1f02d91a7a82.jpg;Een kies uit de bovenkaak van een wolharige neushoorn.;Mammals;palaeontological;Short
4229;4229.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f73255d-2a4c-42f6-b509-0f1cd91a7a82.jpg;Een premolaar, ik kan hem niet thuisbrengen. Ik denk vagelijk aan neushoorn.;Mammals;palaeontological;Short
4230;4230.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f723013-8c7c-4e09-b8f3-5b57d91a7a82.jpg;Zeker neushoorn, ook dit soort fragmenten zijn waardevol.;Mammals;palaeontological;Short
4231;4231.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f6a1bcf-9ae0-4761-bbf5-532ed91a7a82.jpg;Met gehoorbeen, van een groot dier (mammoet of neushoorn).;Mammals;palaeontological;Short
4232;4232.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f65db20-1d08-4e31-9c31-1a52d91a7a82.jpg;Runder- en paardachtig kan ik uit sluiten evenals grijze zeehond. Ik zou gaan kijken bij neushoorn en mammoet. Ik heb zelf te weinig gegevens om hem goed te determineren.;Mammals;palaeontological;Long
4233;4233.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f61ff63-3240-4ee6-952b-6046d91a7a82.jpg;Klopt een fragment van een heupbeen. Waarschijnlijk mammoet, mogelijk neushoorn.;Mammals;palaeontological;Short
4234;4234.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f61fe98-a768-4bb4-b9c0-5a0cd91a7a82.jpg;Hij heeft dat extra gaatje, volgens mij dus van de wolharige neushoorn.;Mammals;palaeontological;Short
4235;4235.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f61208e-fc8c-466c-92da-42ded91a7a82.jpg;Een mooi, bijna compleet sprongbeen (astragalus) van een neushoorn.;Mammals;palaeontological;Short
4236;4236.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f5b757d-563c-4213-8996-49c3d91a7a82.jpg;De wervels ben ik niet goed in thuis, gezien het formaat denk ik aan een lendenwervel van een neushoorn, mogelijk steppenwisent.;Mammals;palaeontological;Long
4237;4237.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f58c8fa-13ec-4971-9f5a-1923d91a7a82.jpg;Klopt, een derde teenkoot van &eacute;;;
4238;4238.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f5628ac-0040-4e47-b271-3d56d91a7a82.jpg;Een neushoorn.;Mammals;palaeontological;Short
4239;4239.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f54f1ff-3ad0-4c3a-80fe-5c1fd91a7a82.jpg;Van een mammoet of neushoorn.;Mammals;palaeontological;Short
4240;4240.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f54eae7-705c-4b0b-aaa9-490fd91a7a82.jpg;Klopt, uit de onderkaak van een wolharige neushoorn.;Mammals;palaeontological;Short
4241;4241.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f54a0fc-4110-4139-908b-37d7d91a7a82.jpg;Zo'n fragment is vrijwel niet te determineren. Het was van een dier ter grootte van een steppenwisen, Neushoorn of mammoet.;Mammals;palaeontological;Long
4242;4242.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f4a9cda-4e88-40b6-b93a-6a3cd91a7a82.jpg;Zeker een herbivoor, waarschijnlijk neushoorn.;Mammals;palaeontological;Short
4243;4243.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f4a53e0-16d4-49ee-9fc0-56e9d91a7a82.jpg;Het is een fragment, maar neushoorn zou goed kunnen.;Mammals;palaeontological;Short
4244;4244.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f4a19cb-4b78-4bd4-934d-6504d91a7a82.jpg;Kiesfragment o.k., maar nijlpaard denk ik niet direkt aan. Wel aan neushoorn.;Mammals;palaeontological;Short
4245;4245.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f40e92f-07bc-4335-a841-6d3fd91a7a82.jpg;Mooie vondst! Het is inderdaad een laagkronige kies, en daarmee waarschijnlijk van een oudere neushoornsoort, de Etruskische neushoorn (Stephanorhinus etruscus)&nbsp;;;
4246;4246.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f3fe6d3-3fd8-47f3-82dc-21d7d91a7a82.jpg;Mammoet of neushoorn. Het verschil moet ik nog uitzoeken.;Mammals;palaeontological;Short
4247;4247.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f3af1b9-c140-475e-b3f3-5895d91a7a82.jpg;Ribfragmenten zijn lastig. Deze lijkt me van een neushoorn of mammoet.;Mammals;palaeontological;Short
4248;4248.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f33bb68-49d8-4b6d-ae43-3d1fd91a7a82.jpg;Wwl een schedefragment van een mammoet of neushoorn. Je kan het alleen vinden door te gaan vergelijken.&nbsp;;;
4249;4249.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f32d714-f33c-403a-9813-1240d91a7a82.jpg;Van een neushoorn.;Mammals;palaeontological;Short
4250;4250.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f317cd9-628c-4669-a92f-4aa8d91a7a82.jpg;Een botfragment van een mammoet of neushoorn;Mammals;palaeontological;Short
4251;4251.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f2ea688-01ac-4c5a-af59-2e47d91a7a82.jpg;Ze zijn erg fragmentarisch, maar neushoorn en mammoet zou kunnen.;Mammals;palaeontological;Short
4252;4252.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f299569-0c30-4c30-955f-62f8d91a7a82.jpg;En ik blijf bij mijn determinatie, Mammoet of neushoorn.;Mammals;palaeontological;Short
4253;4253.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f2802c6-c4a4-42a8-bf23-6b24d91a7a82.jpg;Ik denk een stukje schouderblad van een neushoorn.;Mammals;palaeontological;Short
4254;4254.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f27018c-c86c-42d1-97ea-27c3d91a7a82.jpg;Oudere soort en neushoorn ben ik met je eens. Ik zie het kauwvlak niet en kan daardoor de plaats in de kaak niet bepalen.;Mammals;palaeontological;Long
4255;4255.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f247b5e-2868-4b57-9315-2841d91a7a82.jpg;Ik denk een fragment van een neushoornkies, o.a. omdat hij te groot is voor de andere dieren.;Mammals;palaeontological;Short
4256;4256.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f23ddba-7a64-49af-bb61-7be7d91a7a82.jpg;Leuk dat jullie gezocht hebben en ook nog wat gevonden. Dit is een stuk van een rib van een mammoet of neushoorn. Mooie vondst.;Mammals;palaeontological;Long
4257;4257.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f199f6a-0e2c-4677-ba31-1f56d91a7a82.jpg;Hij is erg beschadigd, maar ik denk dat het een fragment van een neushoornkies is.;Mammals;palaeontological;Short
4258;4258.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f185dc6-bc10-468a-862c-20ffd91a7a82.jpg;Uit de bovenkaak van een oude neushoornsoort.;Mammals;palaeontological;Short
4259;4259.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f130fff-05fc-4c23-b2bd-123ed91a7a82.jpg;Ik weet niet zeker of het van een mammoet of neushoorn is.;Mammals;palaeontological;Short
4260;4260.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f10a319-1a80-45c8-b6c2-3946d91a7a82.jpg;Daar ben ik niet zo zeker van. Op de foto met de liniaal erbij zie ik een duidelijke rand / splitsing. Die zie je bij de neushoorn koten niet. Ik denk dat het een tweede teenkoot van een runderachtige is.;Mammals;palaeontological;Long
4261;4261.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f0d5dff-04f0-47ca-ac7d-2500d91a7a82.jpg;Klopt. Bij dit formaat passen steppenwisent en neushoorn.;Mammals;palaeontological;Short
4262;4262.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f0b3b1d-0e34-4932-af56-067ed91a7a82.jpg;Uit de bovenkaak van een wolharige neushoorn.;Mammals;palaeontological;Short
4263;4263.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f0b162e-7818-400a-9b1f-41dbd91a7a82.jpg;Deze komt uit de onderkaak van een neushoorn.;Mammals;palaeontological;Short
4264;4264.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f06fcf1-0620-4324-b180-03a6d91a7a82.jpg;Ik got een beetje, maar ik zou gaan vergelijken met de achterkant van de onderkaak van een neushoorn.;Mammals;palaeontological;Long
4265;4265.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f05e998-085c-4515-8efc-1c47d91a7a82.jpg;Waarom etruskisch? In het oudere materiaal zijn drie neushoorns. De bos- , de steppen- en de ertruskische neushoorn.;Mammals;palaeontological;Long
4266;4266.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5f007597-5014-4118-b149-5932d91a7a82.jpg;Zeker een fragment neushoornkies, maar of het een oudere soort is kan ik zo niet beoordelen.;Mammals;palaeontological;Short
4267;4267.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ef3a989-3800-42b6-8855-23a7d91a7a82.jpg;Ik kom ook niet verder dan een kiesfragment, door het formaat denk ik van een neushoorn.;Mammals;palaeontological;Short
4268;4268.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ef3a85f-6a38-4b4c-b4ef-225dd91a7a82.jpg;Een fragment van een kies uit de bovenkaak van een wolharige neushoorn.;Mammals;palaeontological;Short
4269;4269.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5eebc1e2-561c-4f8c-8668-2495d91a7a82.jpg;Een middenhand of -voetbeen vrijwel zeker van een neushoorn.;Mammals;palaeontological;Short
4270;4270.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5eea2b95-6198-4600-a8bb-1c5fd91a7a82.jpg;Klopt, van de wolharige neushoorn.;Mammals;palaeontological;Short
4271;4271.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ee7b576-9a90-4a03-a5be-6ba8d91a7a82.jpg;Het enige dat ik kan zeggen is dat hij van een graseter is, dus paard, grote runderachtige of wolharige neushoorn.;Mammals;palaeontological;Long
4272;4272.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ee66361-1474-4d9b-8b8d-113ad91a7a82.jpg;Een zwaar beschadigde halswervel van een neushoorn of een steppenwisent.;Mammals;palaeontological;Short
4273;4273.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5eda35c4-38a0-4a9a-b696-3217d91a7a82.jpg;Van de steppen- of de etruskische neushoorn.;Mammals;palaeontological;Short
4274;4274.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5eda15ca-4d3c-461a-a0f8-7462d91a7a82.jpg;Aan de hand van zo'n fragment is zelden te bepalen van welke runderachtige het is. Van een neushoorn ziet hij er totaal anders uit.;Mammals;palaeontological;Long
4275;4275.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ed8bbbb-5378-4656-b0e4-51e7d91a7a82.jpg;Het is zeker een oudere soort. Te klein voor de bosneushoorn. Blijft over de steppen- of de etruskische neushoorn.;Mammals;palaeontological;Long
4276;4276.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ed7677e-2418-4e62-82c5-7baad91a7a82.jpg;Neushoornkies ben ik met je eens, maar ik denk aan een oudere soort.;Mammals;palaeontological;Short
4277;4277.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ed3cfaf-2548-4649-a7ea-528bd91a7a82.jpg;De slinger in de vorm en het gewrichtsvlak doen het meest denken aan een radius. Maar deze is breed en plat. Deze moeten we keer in de handen determineren. Neushoorn sluit ik niet uit.;Mammals;palaeontological;Long
4278;4278.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ed28bd9-2528-425d-a8be-20eed91a7a82.jpg;Het is een wervelcentrum van een grote herbivoor, lijkt op mammoet of neushoorn maar ik kan er volledig naast zitten. Het ziet er behoorlijk versteend uit, klopt dat?;Mammals;palaeontological;Long
4279;4279.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ed153ad-28d8-47ac-84ec-5b23d91a7a82.jpg;Geen schildpad maar een stukje kieskroon van een neushoorn. Het gaat om een kies uit de bovenkaak. Omdat de kroon laag is en geen cementomhulling bevat ga ik uit van een oudere neushoornsoort.;Mammals;palaeontological;Long
4280;4280.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5eca35cd-1008-483b-8359-1991d91a7a82.jpg;Uit de onderkaak van een wolharige neushoorn.;Mammals;palaeontological;Short
4281;4281.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ec6ded6-3d78-4e36-86f5-6cf5d91a7a82.jpg;Het email patroon is anders dan ik ken. Ik twijfel tussen runderachtige of oudere soort neushoorn.;Mammals;palaeontological;Short
4282;4282.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ec66212-1ffc-4783-9d37-2a2fd91a7a82.jpg;Deze is van een neushoorn.;Mammals;palaeontological;Short
4283;4283.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ec2c969-a3ac-412f-9f81-05f4d91a7a82.jpg;Dit lijkt mij een gedeelte van een rib, mammoet of neushoorn.;Mammals;palaeontological;Short
4284;4284.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ec29d7b-5b9c-41dd-9b49-3f26d91a7a82.jpg;Een teenkootje van een neushoorn.;Mammals;palaeontological;Short
4285;4285.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ec234fc-40a4-4182-af25-76a9d91a7a82.jpg;Het is het achterste deel van een halswervel van, ik denk, een steppenwisent of een neushoorn.;Mammals;palaeontological;Short
4286;4286.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ec18d3c-6c48-4845-9ef0-155fd91a7a82.jpg;Zulke fragmenten zijn slecht te determineren. Ik denkook niet aan een schouderblad. Bij zo'n fragment mag je wel aan een mammoet of neushoorn denken.;Mammals;palaeontological;Long
4287;4287.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ebee761-2958-4257-b835-33ebd91a7a82.jpg;De kies is hoogkronig en ingepakt in cement, dan is het een kies van een wolharige neushoorn. Hij komt uit de onderkaak.;Mammals;palaeontological;Long
4288;4288.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ebbf785-0cf8-429a-b188-4dfad91a7a82.jpg;Een stukje dijbeen van &eacute;;;
4289;4289.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5eb48b2f-d1a8-48b6-8595-0747d91a7a82.jpg;Een stuk rib, ik zou deze met een neushoorn gaan vergelijken.;Mammals;palaeontological;Short
4290;4290.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5eab4198-546c-4dce-af47-3dafd91a7a82.jpg;Gezien het formaat waarschijnlijk wel of anders neushoorn. Het volgende is zelf gaan vergelijken bij een schedel waar het thuishoort.;Mammals;palaeontological;Long
4291;4291.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5eab1915-82fc-4bd8-ab28-7953d91a7a82.jpg;Een mammoetkies bestaat uit lamellen. Deze komt uit de bovenkaak van een neushoorn en was nog in opbouw, nog niet gebruikt.;Mammals;palaeontological;Long
4292;4292.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ea6f79e-2fb0-4e97-be18-0e5ad91a7a82.jpg;Dit is een scaphoideum uit de pols van een neushoorn;Mammals;palaeontological;Short
4293;4293.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5ea0597b-7048-463e-b611-415ad91a7a82.jpg;De vraag stond ook op andere sites. Op dit moment is mijn voorkeur een P2 uit de bovenkaak van een wolharige neushoorn, maar ik ben nog niet zeker.;Mammals;palaeontological;Long
4294;4294.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e9dffb3-43dc-4726-8033-4318d91a7a82.jpg;Het is een magnum uit de pols van een neushoorn.;Mammals;palaeontological;Short
4295;4295.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e9dfc35-3834-4644-9436-3f84d91a7a82.jpg;Gezien de structuur van het email denk ik ook eerder aan neushoorn.;Mammals;palaeontological;Short
4296;4296.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e9d94ca-2530-4c58-8dad-36a6d91a7a82.jpg;Het is een pisiforme uit de pols, ik ben niet zeker maar denk van een neushoorn.;Mammals;palaeontological;Short
4297;4297.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e939cb3-72a4-4c4c-857f-4088d91a7a82.jpg;De snijtand is van &eacute;;;
4298;4298.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e91e3c8-2c3c-4226-8bf4-44c1d91a7a82.jpg;Een kootje van een mammoet of neushoorn misschien? Ik weet het niet zeker.;Mammals;palaeontological;Short
4299;4299.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e91e18e-06fc-4620-8043-428cd91a7a82.jpg;Goed bezig. Hij is van een wolharige neushoorn en komt uit de bovenkaak, een vierde premolaar.;Mammals;palaeontological;Short
4300;4300.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e8f6e9e-1694-48af-9384-6b31d91a7a82.jpg;Het is een derde teenkoot (hieromheen zit de hoef) van een neushoorn.;Mammals;palaeontological;Short
4301;4301.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e8a0b44-0988-4df0-ac54-40c5d91a7a82.jpg;Een wolharige neushoorn, hij komt uit de bovenkaak.;Mammals;palaeontological;Short
4302;4302.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e88a552-20d8-4f5f-8d7b-1460d91a7a82.jpg;Afmetingen? Als hij c.a. 4,5 cm groot is, is het een trapezoideum uit de pols van een neushoorn.;Mammals;palaeontological;Short
4303;4303.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e87a1bd-ac90-41a3-84e7-6facd91a7a82.jpg;Ik ga niet verder dan een oudere soort neushoorn.;Mammals;palaeontological;Short
4304;4304.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e877c89-03f4-433f-b00b-40d6d91a7a82.jpg;Ik twijfel. In ieder geval een tweede teenkoot, ik vermoed neushoorn.;Mammals;palaeontological;Short
4305;4305.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e877c17-3288-4924-8bef-3ff0d91a7a82.jpg;Knieschijf had ik gemeld. Zeker van een onevenhoevige. Ik denk van een paard. Van een neushoorn ken ik hem niet.;Mammals;palaeontological;Long
4306;4306.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e836c89-8cf0-44ad-8179-7656d91a7a82.jpg;Klopt, een stuk rib van een mammoet of neushoorn.;Mammals;palaeontological;Short
4307;4307.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e7c684c-0fac-49ac-ad44-2e07d91a7a82.jpg;Het is een stuk kies, waarschijnlijk van een neushoorn.;Mammals;palaeontological;Short
4308;4308.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e78e46b-2ad0-4794-b858-47a2d91a7a82.jpg;Een wervelfragment. Ik denk van een halswervel van een steppenwisent of neushoorn.;Mammals;palaeontological;Short
4309;4309.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e78dde9-0bf0-44e5-8e49-3fcbd91a7a82.jpg;Mijn eerste indruk is een stuk schouderblad van een neushoorn.;Mammals;palaeontological;Short
4310;4310.jpg;https://oervondstchecker.s3.eu-central-1.amazonaws.com/images/large/5e763fe3-0cfc-47ca-b3e8-0bc0d91a7a82.jpg;Bijzondere vondst. Het is een kies uit de bovenkaak van een wolharige neushoorn. Deze kies was nog niet boven het tandvlees uitgekomen en dus niet aangekauwd.;Mammals;palaeontological;Long
